place_id,date_published,comment,checkin_rating,accuracy_rating,value_rating,communication_rating,cleanliness_rating,location_rating,place_id
90,Tue Apr 14 2020 21:13:47 GMT-0700 (Pacific Daylight Time),Consequuntur corporis porro aut aspernatur aspernatur doloremque dolores ut. Repellendus veritatis commodi sapiente. Quibusdam vitae suscipit. Suscipit animi incidunt velit voluptatem aut. Facere sit ab et ipsum veritatis autem repellat.,3.1,3.3,3.4,3.5,3.7,3.9,90
90,Thu Feb 20 2020 14:59:00 GMT-0800 (Pacific Standard Time),Quo cumque aut nam vitae quia. Neque modi placeat sint. Tempora distinctio consequatur libero facilis minus vero repellendus libero. Quo dolor sint voluptate ipsum et sequi at.,1.2,1.4,1.6,1.7,1.8,1.9,90
90,Wed Apr 22 2020 16:07:27 GMT-0700 (Pacific Daylight Time),Qui ab dolore iste est atque odio non. Officiis sint quaerat eaque. Nihil non nihil totam ducimus. Nobis ea perferendis. Asperiores sapiente aliquam cumque ad eum praesentium. Repellat et aut aut laudantium facilis at.,2.1,2.2,2.3,2.5,2.7,2.8,90
90,Fri Jan 17 2020 11:11:32 GMT-0800 (Pacific Standard Time),Iusto quis odio itaque eaque. Eum ut non tempora sunt est et. Molestiae voluptates harum omnis omnis quia qui minima aperiam inventore. Et consequatur suscipit sed esse assumenda dolor. Et aut ipsum voluptatem saepe sit velit quia. Qui sed voluptas.,3.1,3.3,3.4,3.5,3.7,3.9,90
90,Wed Mar 11 2020 03:10:26 GMT-0700 (Pacific Daylight Time),Eum voluptatem voluptatem distinctio animi explicabo perspiciatis nobis. Et eos explicabo qui. Nihil quis molestias mollitia eaque. Consectetur est vitae sunt odio nostrum numquam quos.,1.2,1.4,1.6,1.7,1.8,1.9,90
90,Wed Mar 18 2020 11:37:01 GMT-0700 (Pacific Daylight Time),Perspiciatis alias unde soluta atque voluptatum. Accusamus libero ut. Inventore iusto cupiditate explicabo consequatur eum laborum et. Pariatur quia omnis eos repudiandae enim et minima dolorem. Aut possimus quos odit quod sed aut cumque.,2.1,2.2,2.3,2.5,2.7,2.8,90
90,Mon Apr 06 2020 10:21:32 GMT-0700 (Pacific Daylight Time),Est corrupti omnis ea. Nam laudantium laudantium numquam eveniet qui nisi et atque blanditiis. Aut molestias sed aut dolorum aut ratione qui reiciendis aut. Dolorum qui laborum earum.,3.1,3.3,3.4,3.5,3.7,3.9,90
90,Thu Mar 19 2020 20:49:49 GMT-0700 (Pacific Daylight Time),Provident voluptate eum nemo facere accusantium amet qui. Totam autem eos dolorem. Repudiandae molestiae odio accusamus laboriosam non et fuga. Ut perspiciatis et consequuntur aut labore nemo ut asperiores nemo. Quibusdam iusto porro veniam ducimus.,1.2,1.4,1.6,1.7,1.8,1.9,90
90,Sat Mar 14 2020 09:50:11 GMT-0700 (Pacific Daylight Time),Libero et rerum voluptatibus blanditiis id natus perferendis. Aut dicta nostrum magni dicta iste. Aliquam illo amet explicabo placeat distinctio saepe.,2.1,2.2,2.3,2.5,2.7,2.8,90
90,Wed Jan 08 2020 18:37:03 GMT-0800 (Pacific Standard Time),Sit architecto sit autem quaerat adipisci. Assumenda autem impedit nulla praesentium sint quod quaerat dolorum. Illo qui accusantium facere. Eligendi maxime hic sed. Dicta ipsam mollitia reiciendis repudiandae non et maiores.,3.1,3.3,3.4,3.5,3.7,3.9,90
90,Tue Mar 24 2020 02:39:56 GMT-0700 (Pacific Daylight Time),Perspiciatis perspiciatis non non nulla. Adipisci ab pariatur rerum laudantium. Eos corrupti atque ut. Dolores natus in. Distinctio dolores vitae sed.,1.2,1.4,1.6,1.7,1.8,1.9,90
90,Thu Apr 02 2020 12:18:40 GMT-0700 (Pacific Daylight Time),Praesentium molestias nemo assumenda reiciendis consequatur aut quisquam. Quo harum necessitatibus nulla at voluptatem in sed molestiae. Ut rem esse quisquam in vel nisi commodi. Ipsa harum qui doloribus ea est.,2.1,2.2,2.3,2.5,2.7,2.8,90
90,Tue Jan 14 2020 01:03:11 GMT-0800 (Pacific Standard Time),Distinctio sint dignissimos placeat harum ut sed. Nam dolor aut rerum. Velit est esse labore.,3.1,3.3,3.4,3.5,3.7,3.9,90
90,Sat Apr 11 2020 11:59:15 GMT-0700 (Pacific Daylight Time),Omnis non voluptatem ad. Explicabo repellat adipisci corporis quia labore. Rerum odio aspernatur ut architecto occaecati eaque odio quasi.,1.2,1.4,1.6,1.7,1.8,1.9,90
90,Wed May 13 2020 23:08:45 GMT-0700 (Pacific Daylight Time),Assumenda corrupti pariatur voluptatem voluptas earum totam ipsam. Id voluptatum adipisci consequatur perspiciatis nobis aperiam. Dolor assumenda velit magnam recusandae adipisci earum sed. Unde et accusantium facere deserunt.,2.1,2.2,2.3,2.5,2.7,2.8,90
90,Sun May 24 2020 11:42:35 GMT-0700 (Pacific Daylight Time),Sequi a esse praesentium veniam id veritatis voluptate quis inventore. Nesciunt enim sit rerum sed impedit cupiditate. Saepe earum laudantium occaecati quis debitis corporis quia beatae et. Non excepturi consectetur.,3.1,3.3,3.4,3.5,3.7,3.9,90
90,Mon Mar 23 2020 11:52:47 GMT-0700 (Pacific Daylight Time),Ducimus veniam cum non consequatur totam. Ut non quia perspiciatis et excepturi ut et voluptatem. Repudiandae iusto recusandae voluptas aliquam voluptas. Repudiandae fuga iusto qui aut quibusdam illo autem error incidunt. Nihil consequuntur ab.,1.2,1.4,1.6,1.7,1.8,1.9,90
90,Sun May 03 2020 22:46:32 GMT-0700 (Pacific Daylight Time),Non autem at consequatur sit dolorem autem. Exercitationem saepe porro rerum voluptatum voluptatem explicabo nulla. Ut illo iusto consequatur eligendi illo ea omnis. Optio explicabo qui sunt id in recusandae repellendus eos ea. Assumenda molestiae aut quo sed rerum cupiditate non. Assumenda excepturi beatae consequuntur consequatur et adipisci et ipsam.,2.1,2.2,2.3,2.5,2.7,2.8,90
90,Sat Feb 15 2020 23:37:58 GMT-0800 (Pacific Standard Time),Sunt voluptates qui suscipit ut aut eum nulla. Deleniti incidunt consequuntur unde aut velit. Voluptatem quo sed reiciendis amet quia expedita.,3.1,3.3,3.4,3.5,3.7,3.9,90
90,Wed Apr 29 2020 15:38:06 GMT-0700 (Pacific Daylight Time),Est corrupti id. At maxime et odit explicabo deleniti qui et.,1.2,1.4,1.6,1.7,1.8,1.9,90
90,Mon Jan 20 2020 20:15:38 GMT-0800 (Pacific Standard Time),Necessitatibus esse et amet illo qui alias. Perferendis quo eveniet omnis. Quod sint expedita nesciunt sapiente.,2.1,2.2,2.3,2.5,2.7,2.8,90
90,Wed Mar 18 2020 04:11:54 GMT-0700 (Pacific Daylight Time),Facilis reprehenderit amet est sint. Et animi ut quia temporibus saepe. Quia at quibusdam voluptas nostrum maiores nemo modi soluta expedita.,3.1,3.3,3.4,3.5,3.7,3.9,90
91,Sat Mar 14 2020 01:46:08 GMT-0700 (Pacific Daylight Time),Et ab et. Consequuntur molestiae officiis quo eveniet.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Sat May 02 2020 05:45:23 GMT-0700 (Pacific Daylight Time),Rerum adipisci omnis quas. Enim voluptas quia delectus alias nemo quisquam voluptas ab delectus. Cupiditate et quasi dicta. Nihil aut dolorem ex maxime voluptas.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Thu Apr 02 2020 22:28:11 GMT-0700 (Pacific Daylight Time),Autem ipsa odio est maxime iusto velit temporibus. Sequi vel voluptas debitis odio dolor. Hic voluptatibus quod nulla illo ex nesciunt nemo aut. Dolorum sapiente nihil numquam omnis recusandae.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Thu Jan 30 2020 07:06:43 GMT-0800 (Pacific Standard Time),Vel assumenda corporis rerum provident quam quibusdam delectus. Aut quia et illum voluptates voluptatem asperiores dolorem ad ullam. Adipisci saepe rerum veniam voluptatem velit.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Fri Apr 17 2020 13:51:03 GMT-0700 (Pacific Daylight Time),Voluptas est asperiores et omnis magnam. Non laborum qui dolor voluptatum quia id quidem. Voluptates odio et labore aut tempore recusandae animi voluptate molestiae. Sed ad saepe laborum quidem.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Sat Mar 07 2020 17:34:44 GMT-0800 (Pacific Standard Time),Voluptatem et rerum. Rerum qui veniam totam unde. Amet libero voluptatem excepturi. Voluptatem nihil voluptatibus voluptas doloremque repellat magni. Et dolor eos aut consequatur. Consequatur et rem voluptas est eius fuga sapiente autem rerum.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Fri May 15 2020 15:44:23 GMT-0700 (Pacific Daylight Time),Aliquid voluptatem eum. Architecto quos iure magni saepe dicta. Eius voluptas in aut reiciendis et.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Sat Jan 04 2020 01:22:04 GMT-0800 (Pacific Standard Time),Accusantium et explicabo sed inventore ipsum fugit. Quibusdam modi est dolorum repellat. Sed vel corrupti provident qui amet officia consequatur enim molestiae. Perspiciatis aut aut saepe itaque provident at. Illum ut voluptate qui. Dignissimos adipisci aut fuga error.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Mon Jan 13 2020 10:10:00 GMT-0800 (Pacific Standard Time),Culpa laudantium odio. Rem eligendi in qui eos enim. Eum error inventore rerum. Et dignissimos qui nemo et non et quia. Quasi a quisquam sunt non temporibus rerum et. Voluptatem neque architecto doloremque quis id molestiae suscipit est sit.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Wed Jan 29 2020 19:04:59 GMT-0800 (Pacific Standard Time),Veritatis quis tenetur ipsam quibusdam perspiciatis quos expedita perferendis. Sit ex possimus est rerum rerum. Nihil sint asperiores in in repellat expedita reiciendis harum.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Sat May 16 2020 14:36:05 GMT-0700 (Pacific Daylight Time),Autem voluptatibus soluta velit deserunt beatae. Nemo quo aspernatur aut sed. Soluta accusantium dignissimos voluptatem est facilis eos nemo soluta illo.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Tue Apr 14 2020 13:22:03 GMT-0700 (Pacific Daylight Time),Non eius libero atque error placeat sit voluptatem. Eum mollitia ratione quaerat eum in odit perspiciatis omnis. Est nihil nisi qui similique nihil quidem corrupti et et.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Fri Feb 28 2020 19:24:42 GMT-0800 (Pacific Standard Time),Occaecati et totam facilis eos tempora cum est. Sit quibusdam minus modi rem nesciunt natus eos. Ut perferendis perspiciatis quidem modi asperiores. A ut omnis asperiores occaecati impedit doloribus. Sed non ullam hic est. Molestiae distinctio adipisci qui sequi debitis.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Sun Mar 15 2020 21:26:31 GMT-0700 (Pacific Daylight Time),Aperiam sit iste sit eaque qui reprehenderit suscipit impedit quisquam. Voluptas repudiandae quod non excepturi facilis ut velit et. Debitis illum recusandae consectetur natus ullam sed consequatur.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Fri May 22 2020 21:46:13 GMT-0700 (Pacific Daylight Time),Itaque voluptates et. Ratione tenetur sint et. Debitis saepe quia reiciendis nesciunt officiis maxime illo. Deserunt occaecati enim voluptas culpa eius qui explicabo. Molestias magni vitae soluta delectus deleniti rem eaque asperiores.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Mon Jan 20 2020 00:43:46 GMT-0800 (Pacific Standard Time),Voluptatem tempore in placeat sint in sunt corporis. Et consequuntur dicta est perferendis suscipit a perspiciatis recusandae consequuntur. Quis incidunt eius. Sint molestias optio et assumenda et omnis tempore. Ullam laudantium omnis facilis totam quia minima veritatis deserunt. Qui excepturi culpa quisquam rerum ratione accusamus.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Wed Feb 12 2020 09:02:38 GMT-0800 (Pacific Standard Time),Qui aut inventore vero possimus eius non omnis. Quibusdam quam voluptatem repudiandae beatae laboriosam pariatur nisi. Laboriosam dolorum quo maiores odio fugiat ipsam quis error rem. Dolores ducimus illo eaque dolore iusto eius aut. Et aut sed doloribus soluta. Et asperiores dolorem velit at ipsa consequatur rerum nulla unde.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Tue Apr 28 2020 20:02:33 GMT-0700 (Pacific Daylight Time),Unde vel sed voluptas numquam cupiditate optio hic. Facilis et quod dicta rem ducimus quaerat fuga accusamus nihil. Illo cumque ut non at quia. Numquam amet ipsam perferendis labore quisquam voluptate quia voluptas earum. Nihil eaque voluptatem ea excepturi voluptatum ea explicabo. Eos nihil quaerat voluptatum.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Tue May 05 2020 05:44:54 GMT-0700 (Pacific Daylight Time),Molestiae animi voluptas alias laudantium quia beatae laboriosam asperiores. Non molestiae est sint quis qui ipsa sunt molestiae aliquam. Et ad sint. Nam incidunt voluptatem voluptas provident repellat non. Dignissimos ex deserunt doloremque eum velit officiis. Cum rerum ea.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Fri Apr 17 2020 05:39:58 GMT-0700 (Pacific Daylight Time),Eaque placeat eius illum aut voluptatibus labore. Non similique expedita maiores qui. Molestiae accusantium temporibus ut inventore et eum eligendi fugit. Ad aut esse dolorem distinctio et alias molestiae accusantium velit. Nobis aut ea doloribus qui.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Mon Jan 06 2020 14:03:42 GMT-0800 (Pacific Standard Time),Accusamus rerum magnam et. Voluptas totam aut repellendus ut. Incidunt modi vel et similique eius iste voluptas.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Mon Feb 10 2020 18:53:46 GMT-0800 (Pacific Standard Time),Est occaecati necessitatibus. Est quo libero magnam. Iste numquam consequatur. Qui non repellendus sit quis voluptas qui sequi.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Fri Jan 31 2020 18:42:19 GMT-0800 (Pacific Standard Time),Incidunt asperiores numquam error vitae non ut voluptate. Maxime eos est quia error praesentium fugiat optio minima. Est amet aliquam inventore. Earum velit esse est sunt qui in.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Thu Mar 05 2020 19:57:19 GMT-0800 (Pacific Standard Time),Assumenda culpa itaque qui. Sequi esse necessitatibus consequatur fuga a. Et nobis quasi eum voluptatibus laborum consectetur. Officiis minima ea molestiae odit ex. Omnis aut sapiente. Quis id ut in mollitia illum.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Wed Apr 22 2020 17:11:59 GMT-0700 (Pacific Daylight Time),Nulla debitis et amet ut. Neque dolores veritatis commodi. Et iste non. Debitis amet modi.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Mon Apr 06 2020 13:14:26 GMT-0700 (Pacific Daylight Time),Iure eaque omnis pariatur. Illum aut asperiores corporis tempora rerum quasi. Omnis aut est vel suscipit voluptas nostrum excepturi voluptatibus sed. Animi quia in error id.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Sat Feb 01 2020 22:51:02 GMT-0800 (Pacific Standard Time),Sit et sed qui et alias enim. Quia deserunt et debitis. Maxime minima ea cupiditate qui officia.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Fri May 08 2020 14:29:54 GMT-0700 (Pacific Daylight Time),Fugit iusto quia aut fugiat est harum nam. Incidunt minus molestiae non dicta delectus. Quo rerum consequatur perspiciatis saepe omnis.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Tue Jan 28 2020 01:57:01 GMT-0800 (Pacific Standard Time),Ab voluptatum vero sit alias qui repellat vitae cupiditate. Asperiores ut ullam accusantium exercitationem doloribus cum. Ea aperiam voluptatem.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Sun Mar 01 2020 07:24:30 GMT-0800 (Pacific Standard Time),Illum animi sint nihil dolor voluptatem reprehenderit laboriosam rerum. Ducimus modi ea necessitatibus et. Et autem aut id quisquam et inventore. Id voluptate qui illum a iste eius expedita quia. Optio tenetur quidem ut. Eveniet impedit cumque quo sed quo ipsum.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Tue Jan 07 2020 10:31:35 GMT-0800 (Pacific Standard Time),Sed nesciunt vitae est fuga. Dolorem debitis libero atque soluta voluptas labore hic. Qui deserunt qui est sit itaque. Et sed aperiam officia eaque distinctio nam omnis.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Fri May 22 2020 00:24:39 GMT-0700 (Pacific Daylight Time),Sint repellat omnis sed cupiditate. Atque doloribus repudiandae itaque velit sunt. Aut enim fugit dolor.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Tue Apr 07 2020 06:23:11 GMT-0700 (Pacific Daylight Time),Tempora doloribus id deserunt earum aliquam. Labore commodi possimus provident repellendus nisi voluptatem voluptate aperiam. Consequatur voluptatem facere et ab ea dolorem quam illo libero. Dolores ut soluta deserunt quod sint quia eum iste ea. Dolores omnis ut.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Fri Mar 06 2020 05:49:14 GMT-0800 (Pacific Standard Time),Sit provident quam qui qui sunt necessitatibus. Quod quaerat ex. Voluptas aut quia id officia molestiae veritatis voluptatem. Ad eos earum. Eaque quos accusantium voluptatem autem in ut totam ipsum.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Tue Apr 14 2020 20:50:49 GMT-0700 (Pacific Daylight Time),Architecto ipsum dolores error. Quas fuga quisquam reprehenderit eum quidem.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Tue Jan 21 2020 18:28:57 GMT-0800 (Pacific Standard Time),Soluta id ut velit consequatur omnis perspiciatis. Vel autem ut quia quidem vel. Corporis laboriosam laudantium velit. Ut veniam est quia itaque aut veritatis. Reprehenderit qui qui corporis dolorum quis aut corporis aut qui.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Sun Mar 15 2020 23:37:16 GMT-0700 (Pacific Daylight Time),Voluptas nobis beatae temporibus molestias necessitatibus. Nihil dolores dignissimos consequatur vel. Odit et itaque voluptas praesentium voluptates amet sed doloribus quia. Odio nihil ut quibusdam tempore incidunt asperiores dolorem quo iusto. Ipsam commodi voluptatum. Hic possimus cumque ut dolores quia veniam quos est.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Sun Mar 08 2020 09:04:19 GMT-0700 (Pacific Daylight Time),Ipsam quia a sequi qui necessitatibus ut aut nulla. At veniam et. Ea qui sapiente accusantium ut dolor ut necessitatibus. Recusandae quaerat ut numquam quia dignissimos. Et nemo sed sit. Suscipit sed qui est.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Tue Mar 31 2020 00:51:19 GMT-0700 (Pacific Daylight Time),Quo minima nemo. Aut fugit qui. Vel accusantium ipsam eius deleniti. Tempore dolor voluptatum mollitia.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Sat Apr 25 2020 15:39:05 GMT-0700 (Pacific Daylight Time),Nesciunt dolores eveniet aliquam esse reprehenderit ipsa deserunt et. Unde ea ex. Nihil officia velit architecto sunt qui. Qui quibusdam eius commodi quis asperiores facere illo quas. Modi eaque recusandae ipsa et.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Sun Jan 19 2020 20:56:33 GMT-0800 (Pacific Standard Time),Dignissimos aut totam quis reiciendis iusto asperiores enim. Aut eligendi suscipit autem in voluptatibus ut esse laudantium rerum. Beatae rerum consequatur officiis qui sit. Eaque consequatur illum repellendus tempora.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Thu Apr 02 2020 04:27:27 GMT-0700 (Pacific Daylight Time),Explicabo vitae tempore alias ratione perspiciatis qui nesciunt dicta non. Ab consequatur ea cum fugit minus deleniti et quia est. Fugit ad quae. Et totam delectus ipsum dolore autem nobis alias.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Fri Mar 13 2020 22:48:25 GMT-0700 (Pacific Daylight Time),Quaerat ut cumque aut dolorum molestias commodi. Voluptatem ea sed tempore eos fuga in a harum rerum.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Mon May 04 2020 02:08:50 GMT-0700 (Pacific Daylight Time),Ut qui explicabo qui fugit aspernatur nihil rerum voluptas. Neque atque sed tempore veniam assumenda quod.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Mon May 18 2020 17:25:33 GMT-0700 (Pacific Daylight Time),Eius officiis quia vero veniam praesentium placeat corrupti voluptatem. Sint ut reprehenderit adipisci est dolorem aut impedit ullam. Quis aut quia architecto beatae. Enim temporibus rerum atque quod voluptatem perspiciatis. Est ea qui id aut.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Fri Feb 28 2020 21:37:06 GMT-0800 (Pacific Standard Time),Dignissimos atque eveniet nobis. Ea vitae vel nihil autem recusandae. Qui sapiente et. Illo ut molestias ea quae omnis autem. Quibusdam autem aut ut quasi minima et.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Fri Mar 06 2020 01:49:52 GMT-0800 (Pacific Standard Time),Magnam rem aut perferendis cumque dolorem voluptate vitae. Et nostrum quam laudantium. Asperiores quo repellendus quia et quae. Praesentium mollitia recusandae eum. Consequatur non ab rerum occaecati dolorem ad voluptas ducimus. Magni assumenda minima.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Fri Mar 06 2020 17:30:46 GMT-0800 (Pacific Standard Time),Autem amet impedit deserunt facere qui consequatur autem doloribus. Ea nobis molestiae iure consequuntur exercitationem quasi necessitatibus. Numquam vero qui debitis ea quis veniam eaque sit illo. Deleniti totam assumenda. Distinctio neque ut voluptatem omnis molestias sunt officiis.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Wed Jan 22 2020 05:28:24 GMT-0800 (Pacific Standard Time),Veniam nihil et qui facere rerum est doloremque. Praesentium voluptatem sapiente omnis earum animi quia distinctio eligendi a. Voluptas non ut praesentium eligendi. Aut at doloribus nihil quia eaque cum eos enim blanditiis. Laudantium aliquid veritatis ipsam qui sed nemo. Et accusantium officiis quia magnam voluptas.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Thu Apr 09 2020 19:00:28 GMT-0700 (Pacific Daylight Time),Nam porro consectetur ut ut. Eaque et minima in. Consequatur nobis architecto culpa rem necessitatibus.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Sun May 10 2020 20:15:46 GMT-0700 (Pacific Daylight Time),Et velit accusantium maxime quia dolorem. Non corrupti exercitationem atque. Sed distinctio praesentium veniam saepe nisi rerum sint.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Sat Apr 04 2020 21:46:43 GMT-0700 (Pacific Daylight Time),Adipisci quidem enim quibusdam velit et. Culpa quaerat ut et sequi et. Sint ut voluptatum sunt labore nihil assumenda molestiae enim consequatur. Repellat est et ullam assumenda sit labore odit qui.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Thu Jan 02 2020 08:14:46 GMT-0800 (Pacific Standard Time),Cum repudiandae necessitatibus. Eius officiis et rerum qui sint ut modi omnis quia.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Sun Jan 26 2020 23:22:59 GMT-0800 (Pacific Standard Time),Cum illo culpa consectetur dolorem qui debitis deserunt perspiciatis autem. In perferendis eaque aliquam dolorem veritatis. Dolore laboriosam enim aut sapiente qui enim saepe quasi. Odio non quis et. Commodi repudiandae et eveniet ex velit tenetur ab. Et consectetur aliquam ut et maiores ut.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Wed Apr 29 2020 04:10:32 GMT-0700 (Pacific Daylight Time),Tenetur sit earum. Modi quia iure eos ipsum rem sit commodi. Quas quos voluptatum ut illum excepturi corporis debitis. In magni corrupti voluptas corrupti delectus labore nobis voluptates. Praesentium et odio vero eum delectus tempora.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Tue Apr 21 2020 17:56:51 GMT-0700 (Pacific Daylight Time),Inventore dolorem dolorem incidunt accusamus. Ut qui voluptatem deserunt. Porro qui autem similique. Delectus quos sit. Alias voluptas pariatur. Non ad voluptatibus ullam maiores possimus.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Sat Feb 08 2020 00:38:56 GMT-0800 (Pacific Standard Time),Harum dolorem ipsum autem provident recusandae voluptatem qui doloribus officia. Provident ratione est et. Dolor id est voluptatem beatae exercitationem. Quidem rem ratione et inventore est eligendi exercitationem sequi dicta. Debitis reprehenderit non voluptatem est quis nostrum ea. Praesentium odio atque facere rerum velit.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Wed Mar 04 2020 22:45:02 GMT-0800 (Pacific Standard Time),Qui qui molestiae laborum et doloribus. Aut pariatur ipsum dicta rem. Doloremque aut veritatis possimus. Ducimus natus est omnis totam.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Sat Feb 29 2020 09:18:42 GMT-0800 (Pacific Standard Time),Beatae quibusdam sint possimus ullam eos expedita est vero. Dolorem aut nihil tempore sunt. In saepe tempora exercitationem numquam accusantium ab. Ducimus enim odio ut.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Thu Feb 20 2020 10:19:07 GMT-0800 (Pacific Standard Time),Sed nisi soluta ea ratione ad porro. Qui deleniti sit enim necessitatibus non modi odio fugiat. Est quaerat culpa ut.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Thu May 21 2020 23:08:08 GMT-0700 (Pacific Daylight Time),Est numquam est. Ad amet suscipit doloremque sunt aut saepe. Soluta hic quidem. Architecto repudiandae quia ex possimus ducimus consequatur dicta. Illum aperiam id odit nihil architecto aut eligendi. Esse optio assumenda.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Tue Mar 17 2020 17:39:54 GMT-0700 (Pacific Daylight Time),Odit vel animi laborum voluptatem. Rerum ut est quas repudiandae doloremque nobis autem.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Fri Mar 06 2020 10:42:54 GMT-0800 (Pacific Standard Time),Eum dolor aut ad doloribus reiciendis consectetur molestiae perspiciatis consequatur. Ratione autem sunt id tempora voluptatibus eligendi. Provident aut et enim reiciendis enim ullam tempora.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Sat May 23 2020 15:55:22 GMT-0700 (Pacific Daylight Time),Vel corporis vel natus consequatur. Ut ipsam nisi maxime consequuntur aut aliquid magnam cum.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Wed Apr 08 2020 11:43:02 GMT-0700 (Pacific Daylight Time),Minima voluptatum non possimus illum quia corporis non dicta amet. Placeat voluptates inventore quis dignissimos provident fuga eum veritatis. Unde numquam voluptatem minus fugit et occaecati omnis. Dicta porro veniam asperiores vero ut ut repellendus. Dolorem quo ipsum. Consequuntur illum quo quia et corrupti et similique tempora.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Tue May 26 2020 13:47:52 GMT-0700 (Pacific Daylight Time),Aut et rerum assumenda consequatur et quasi qui voluptatibus voluptates. Corporis id porro ea error ab quia. Quas inventore voluptatibus. Neque odio et.,3.1,3.3,3.4,3.5,3.7,3.9,91
91,Sun Mar 22 2020 21:37:38 GMT-0700 (Pacific Daylight Time),Nulla excepturi ipsum reiciendis praesentium aspernatur laboriosam delectus et ut. Reprehenderit corrupti autem voluptatum. Rerum sequi illum sequi quia.,1.2,1.4,1.6,1.7,1.8,1.9,91
91,Fri Apr 17 2020 10:13:56 GMT-0700 (Pacific Daylight Time),Sint est eum sed voluptatum natus dolor. Voluptatum reiciendis non qui id nobis aut rerum dolore aliquam.,2.1,2.2,2.3,2.5,2.7,2.8,91
91,Sat May 16 2020 15:53:21 GMT-0700 (Pacific Daylight Time),Ad asperiores sit a voluptates sint error animi id debitis. Maiores voluptatem ducimus sit corrupti sed. Neque est qui repudiandae natus provident sint. Tenetur autem repellendus quia et distinctio ipsa tenetur consequuntur. Soluta et in tempore recusandae iste corporis expedita et dolorem. Accusamus ducimus et fuga.,3.1,3.3,3.4,3.5,3.7,3.9,91
